Tempo_Ephemeris_s,Tipo_Dado_ID,Banda_ID,Observavel
1753123151,12,3,21064.856678009
1753123151,12,2,6424.304024696
1753123152,12,3,21068.687496185
1753123152,12,2,6424.982276917
1753123153,12,3,21074.017486572
1753123153,12,2,6426.14693737
1753123154,12,2,6426.65383625
1753123154,12,3,21078.433643341
1753123155,12,2,6426.501982689
1753123155,12,3,21077.242630005
1753123156,12,2,6426.963647842
1753123156,12,3,21079.859119415
1753123157,12,2,6428.290077209
1753123157,12,3,21083.139850616
1753123158,12,3,21084.1275177
1753123158,12,2,6427.993776321
1753123159,12,2,6429.321088791
1753123159,12,3,21086.156242371
1753123160,12,3,21089.344730377
1753123160,12,2,6429.52872467
1753123161,12,2,6430.531341553
1753123161,12,3,21090.156909943
1753123162,12,2,6431.234770775
1753123162,12,3,21093.767238617
1753123163,12,3,21096.206794739
1753123163,12,2,6431.808312416
1753123164,12,3,21099.823242188
1753123164,12,2,6432.833879471
1753123165,12,2,6432.971962929
1753123165,12,3,21100.751159668
1753123166,12,3,21103.440368652
1753123166,12,2,6433.949868202
1753123167,12,3,21106.47492981
1753123167,12,2,6434.515407562
1753123168,12,3,21107.296226501
1753123168,12,2,6434.393980026
1753123169,12,2,6435.020226479
1753123169,12,3,21108.777801514
1753123170,12,2,6435.111296654
1753123170,12,3,21111.476528168
1753123171,12,2,6435.927964211
1753123171,12,3,21113.566738129
1753123172,12,3,21116.782119751
1753123172,12,2,6436.818821907
1753123173,12,2,6438.095163345
1753123173,12,3,21120.796894073
1753123174,12,2,6438.58346653
1753123174,12,3,21122.777164459
1753123175,12,2,6438.618045807
1753123175,12,3,21123.627109528
1753123176,12,2,6439.115736961
1753123176,12,3,21125.054649353
1753123177,12,2,6439.80687809
1753123177,12,3,21127.677272797
1753123178,12,3,21129.140037537
1753123178,12,2,6440.396302223
1753123179,12,2,6441.380207062
1753123179,12,3,21133.632850647
1753123180,12,2,6441.695439339
1753123180,12,3,21136.115066528
1753123181,12,2,6442.69699955
1753123181,12,3,21138.4856987
1753123182,12,3,21142.578231812
1753123182,12,2,6443.572536469
1753123183,12,2,6443.322936058
1753123183,12,3,21143.727111816
1753123184,12,3,21143.742591858
1753123184,12,2,6444.448408127
1753123185,12,2,6444.908683777
1753123185,12,3,21145.166160583
1753123186,12,2,6445.563898087
1753123186,12,3,21148.556049347
1753123187,12,2,6446.225653648
1753123187,12,3,21153.178756714
1753123188,12,3,21152.619159698
1753123188,12,2,6446.328390121
1753123189,12,3,21154.978385925
1753123189,12,2,6446.917334557
1753123190,12,3,21158.127643585
1753123190,12,2,6447.834026337
1753123191,12,2,6448.066095352
1753123191,12,3,21160.942138672
1753123192,12,3,21161.552265167
1753123192,12,2,6448.654951096
1753123193,12,3,21164.391685486
1753123193,12,2,6449.451796532
1753123194,12,2,6450.007508278
1753123194,12,3,21166.505592346
1753123194,37,2,8633150.675080607
1753123195,12,2,6450.657298088
1753123195,12,3,21167.892189026
1753123196,12,2,6451.820583344
1753123196,12,3,21170.798770905
1753123197,12,2,6452.21566391
1753123197,12,3,21173.911872864
1753123198,12,3,21175.873878479
1753123198,12,2,6452.521943092
1753123199,12,3,21179.268787384
1753123199,12,2,6453.48157692
1753123200,12,3,21181.409599304
1753123200,12,2,6454.11838913
1753123201,12,2,6454.332343102
1753123201,12,3,21182.62417984
1753123202,12,3,21183.604503632
1753123202,12,2,6455.023013115
1753123203,12,3,21188.374099731
1753123203,12,2,6455.713039398
1753123204,12,2,6456.406052589
1753123204,12,3,21190.18421936
1753123205,12,3,21192.227897644
1753123205,12,2,6456.986807823
1753123206,12,2,6457.731869698
1753123206,12,3,21194.692874908
1753123207,12,2,6458.432902336
1753123207,12,3,21198.049434662
1753123208,12,2,6458.455213547
1753123208,12,3,21199.312625885
1753123209,12,2,6459.05539608
1753123209,12,3,21199.70243454
1753123210,12,3,21204.075286865
1753123210,12,2,6460.180085182
1753123211,12,2,6460.605330467
1753123211,12,3,21205.855674744
1753123212,12,2,6461.2346735
1753123212,12,3,21208.487220764
1753123213,12,2,6461.781691551
1753123213,12,3,21210.705417633
1753123214,12,3,21212.509944916
1753123214,12,2,6462.243477821
1753123215,12,3,21215.063423157
1753123215,12,2,6463.154597282
1753123216,12,3,21217.231147766
1753123216,12,2,6463.818554878
1753123217,12,2,6463.921528816
1753123217,12,3,21217.850757599
1753123218,12,3,21222.497901917
1753123218,12,2,6465.07374382
1753123219,12,3,21222.917518616
1753123219,12,2,6464.954945564
1753123220,12,2,6465.770005226
1753123220,12,3,21225.997249603
1753123221,12,3,21227.868618011
1753123221,12,2,6466.451913834
1753123222,12,2,6467.284342766
1753123222,12,3,21229.747268677
1753123223,12,3,21232.259601593
1753123223,12,2,6467.5617342
1753123224,12,2,6468.001351357
1753123224,12,3,21234.279575348
1753123225,12,2,6469.294222832
1753123225,12,3,21236.462677002
1753123226,12,2,6469.517198563
1753123226,12,3,21239.588127136
1753123227,12,2,6470.082081795
1753123227,12,3,21242.115089417
1753123228,12,2,6470.740766525
1753123228,12,3,21244.447040558
1753123229,12,3,21247.803039551
1753123229,12,2,6471.39888382
1753123230,12,3,21250.076950073
1753123230,12,2,6471.868426323
1753123231,12,3,21251.794231415
1753123231,12,2,6472.537085533
1753123232,12,2,6473.488480568
1753123232,12,3,21254.501243591
1753123233,12,3,21255.268325806
1753123233,12,2,6473.399437904
1753123234,12,3,21259.231552124
1753123234,12,2,6474.688282013
1753123235,12,2,6474.898255348
1753123235,12,3,21260.649337769
1753123236,12,3,21264.108001709
1753123236,12,2,6475.913995743
1753123237,12,2,6475.377902031
1753123237,12,3,21263.280807495
1753123238,12,2,6476.193284988
1753123238,12,3,21266.776416779
1753123239,12,2,6476.886149406
1753123239,12,3,21268.860603333
1753123240,12,2,6478.202929497
1753123240,12,3,21272.556621552
1753123241,12,3,21273.066165924
1753123241,12,2,6478.554649353
1753123242,12,2,6478.98671627
1753123242,12,3,21275.992443085
1753123243,12,2,6478.893078804
1753123243,12,3,21277.084205627
1753123244,12,2,6479.496476173
1753123244,12,3,21278.592407227
1753123245,12,3,21281.653053284
1753123245,12,2,6480.340843201
1753123246,12,2,6481.445870399
1753123246,12,3,21285.280441284
1753123247,12,3,21286.35326767
1753123247,12,2,6481.846556664
1753123248,12,2,6482.269928932
1753123248,12,3,21289.161281586
1753123249,12,2,6483.248301506
1753123249,12,3,21292.700881958
1753123250,12,2,6482.941418648
1753123250,12,3,21294.494514465
1753123251,12,3,21297.185733795
1753123251,12,2,6484.524669647
1753123252,12,2,6484.909598351
1753123252,12,3,21299.036399841
1753123253,12,3,21301.641551971
1753123253,12,2,6485.476550102
1753123254,12,2,6486.216983795
1753123254,12,3,21303.423439026
1753123255,12,3,21306.198158264
1753123255,12,2,6487.096108437
1753123256,12,2,6487.458388329
1753123256,12,3,21306.886928558
1753123257,12,2,6487.496388435
1753123257,12,3,21310.202373505
1753123258,12,2,6488.433718681
1753123258,12,3,21312.571849823
1753123259,12,2,6488.893328667
1753123259,12,3,21314.813655853
1753123260,12,2,6489.961903572
1753123260,12,3,21318.859863281
1753123261,12,3,21320.023777008
1753123261,12,2,6490.417496681
1753123262,12,3,21321.92540741
1753123262,12,2,6490.718919754
1753123263,12,3,21323.946472168
1753123263,12,2,6491.5001297
1753123264,12,2,6492.637205124
1753123264,12,3,21327.205207825
1753123265,12,3,21329.260025024
1753123265,12,2,6492.87699604
1753123266,12,3,21331.665981293
1753123266,12,2,6493.209801674
1753123267,12,2,6494.650957108
1753123267,12,3,21336.05519104
1753123268,12,3,21337.238189697
1753123268,12,2,6494.510460854
1753123269,12,2,6494.936404228
1753123269,12,3,21336.326583862
1753123270,12,2,6495.975379944
1753123270,12,3,21340.452507019
1753123271,12,2,6497.082215309
1753123271,12,3,21343.928256989
1753123272,12,2,6497.389594078
1753123272,12,3,21345.499465942
1753123273,12,3,21347.235847473
1753123273,12,2,6498.489582062
1753123274,12,2,6498.248933792
1753123274,12,3,21350.781913757
1753123275,12,2,6499.172558784
1753123275,12,3,21351.868419647
1753123276,12,2,6500.165049553
1753123276,12,3,21354.32767868
1753123277,12,3,21357.969322205
1753123277,12,2,6499.618307114
1753123278,12,3,21358.229175568
1753123278,12,2,6500.28316021
1753123279,12,3,21358.459857941
1753123279,12,2,6500.50804615
1753123280,12,2,6501.35104084
1753123280,12,3,21361.203510284
1753123281,12,3,21364.42049408
1753123281,12,2,6502.040233612
1753123282,12,3,21365.000911713
1753123282,12,2,6502.529646873
1753123283,12,2,6503.500017166
1753123283,12,3,21369.946746826
1753123284,12,3,21372.09979248
1753123284,12,2,6504.054253578
1753123285,12,2,6504.563001633
1753123285,12,3,21374.158626556
1753123286,12,3,21375.730613708
1753123286,12,2,6504.929480553
1753123287,12,2,6505.69894886
1753123287,12,3,21377.782951355
1753123288,12,2,6506.679852486
1753123288,12,3,21380.932754517
1753123289,12,2,6506.696204185
1753123289,12,3,21382.269729614
1753123290,12,2,6507.160815239
1753123290,12,3,21383.879589081
1753123291,12,2,6507.489815712
1753123291,12,3,21385.425704956
1753123292,12,3,21389.704055786
1753123292,12,2,6508.468169212
1753123293,12,3,21391.285881042
1753123293,12,2,6509.025762558
1753123294,12,3,21392.617103577
1753123294,12,2,6509.08067131
1753123295,12,2,6510.262005806
1753123295,12,3,21395.497146606
1753123296,12,3,21397.383552551
1753123296,12,2,6510.732552528
1753123297,12,3,21400.787715912
1753123297,12,2,6511.660906792
1753123298,12,2,6511.790892601
1753123298,12,3,21402.11133194
1753123299,12,2,6513.034815788
1753123299,12,3,21405.298801422
1753123300,12,3,21407.667789459
1753123300,12,2,6513.3679533
1753123301,12,2,6514.457271576
1753123301,12,3,21409.69512558
1753123302,12,2,6514.366725922
1753123302,12,3,21412.36157608
1753123303,12,2,6514.75165081
1753123303,12,3,21413.301959991
1753123304,12,3,21415.929588318
1753123304,12,2,6515.692107201
1753123305,12,2,6516.24230957
1753123305,12,3,21419.326698303
1753123306,12,2,6517.013928413
1753123306,12,3,21421.637115479
1753123307,12,2,6517.739770889
1753123307,12,3,21424.428543091
1753123308,12,3,21426.618354797
1753123308,12,2,6518.157730103
1753123309,12,2,6519.006481171
1753123309,12,3,21429.553089142
1753123310,12,3,21431.577365875
1753123310,12,2,6519.593071938
1753123311,12,2,6520.105455399
1753123311,12,3,21432.138820648
1753123312,12,2,6520.54067421
1753123312,12,3,21432.97561264
1753123313,12,2,6521.765371323
1753123313,12,3,21438.89421463
1753123314,12,3,21440.507404327
1753123314,12,2,6522.411408424
1753123315,12,2,6522.666358948
1753123315,12,3,21442.796108246
1753123316,12,3,21445.166488647
1753123316,12,2,6523.07659626
1753123317,12,2,6523.951945305
1753123317,12,3,21448.326877594
1753123318,12,3,21449.067520142
1753123318,12,2,6524.274096489
1753123319,12,2,6524.924348831
1753123319,12,3,21450.763954163
1753123320,12,2,6525.336367607
1753123320,12,3,21452.763103485
1753123321,12,2,6526.91821003
1753123321,12,3,21456.57849884
1753123322,12,2,6527.145506859
1753123322,12,3,21460.26317215
1753123323,12,3,21462.123592377
1753123323,12,2,6527.506632805
1753123324,12,3,21464.449867249
1753123324,12,2,6528.70386982
1753123325,12,3,21465.899169922
1753123325,12,2,6529.042491913
1753123326,12,3,21467.53571701
1753123326,12,2,6529.537213326
1753123327,12,2,6530.031831741
1753123327,12,3,21470.14434433
1753123328,12,3,21472.4494133
1753123328,12,2,6530.782447815
1753123329,12,2,6531.157859802
1753123329,12,3,21474.419845581
1753123330,12,3,21478.154930115
1753123330,12,2,6532.2231493
1753123331,12,3,21480.371463776
1753123331,12,2,6532.858405113
1753123332,12,2,6533.370751381
1753123332,12,3,21483.033649445
1753123333,12,2,6533.758629799
1753123333,12,3,21484.930088043
1753123334,12,2,6534.312064171
1753123334,12,3,21486.443424225
1753123335,12,2,6534.505331993
1753123335,12,3,21488.926643372
1753123336,12,3,21492.05525589
1753123336,12,2,6535.020136833
1753123337,12,3,21492.68522644
1753123337,12,2,6535.701850891
1753123338,12,2,6536.692317009
1753123338,12,3,21495.663837433
1753123339,12,3,21498.432010651
1753123339,12,2,6537.652164459
1753123340,12,3,21500.101303101
1753123340,12,2,6537.71316433
1753123341,12,3,21501.360267639
1753123341,12,2,6538.430090904
1753123342,12,3,21503.590431213
1753123342,12,2,6538.925584793
1753123343,12,2,6539.695210457
1753123343,12,3,21505.299087524
1753123344,12,3,21510.228595734
1753123344,12,2,6540.530482292
1753123345,12,2,6541.085308075
1753123345,12,3,21511.806056976
1753123346,12,2,6541.463723183
1753123346,12,3,21513.784648895
1753123347,12,3,21515.561107635
1753123347,12,2,6542.138581276
1753123348,12,2,6543.053139687
1753123348,12,3,21519.94877243
1753123349,12,3,21521.320106506
1753123349,12,2,6543.701628685
1753123350,12,2,6544.206329346
1753123350,12,3,21523.50712204
1753123351,12,2,6544.479334831
1753123351,12,3,21525.339572906
1753123352,12,2,6544.753082275
1753123352,12,3,21526.72549057
1753123353,12,3,21530.337181091
1753123353,12,2,6545.95540905
1753123354,12,2,6546.611361504
1753123354,12,3,21533.294593811
1753123355,12,2,6547.274526596
1753123355,12,3,21535.458320618
1753123356,12,2,6547.8440485
1753123356,12,3,21537.218803406
1753123357,12,2,6547.868492126
1753123357,12,3,21539.338310242
1753123358,12,2,6549.025696754
1753123358,12,3,21542.24974823
1753123359,12,2,6549.887101173
1753123359,12,3,21544.816070557
1753123360,12,2,6550.130233765
1753123360,12,3,21546.286087036
1753123361,12,3,21547.683773041
1753123361,12,2,6550.644427299
1753123362,12,3,21551.920322418
1753123362,12,2,6551.623711586
1753123363,12,2,6551.921144485
1753123363,12,3,21552.964950562
1753123364,12,2,6552.832770348
1753123364,12,3,21556.190322876
1753123365,12,2,6553.587759972
1753123365,12,3,21558.774791718
1753123366,12,3,21560.764350891
1753123366,12,2,6553.853075027
1753123367,12,3,21562.777580261
1753123367,12,2,6554.277569771
1753123368,12,3,21566.46088028
1753123368,12,2,6555.3558321
1753123369,12,2,6555.17238903
1753123369,12,3,21566.836425781
1753123370,12,2,6555.412583351
1753123370,12,3,21569.558517456
1753123371,12,3,21571.64787674
1753123371,12,2,6556.784806252
1753123372,12,3,21575.178489685
1753123372,12,2,6557.58384037
1753123373,12,2,6558.36113739
1753123373,12,3,21577.284648895
1753123374,12,2,6558.935482979
1753123374,12,3,21581.54737854
1753123375,12,2,6559.40822506
1753123375,12,3,21582.012008667
1753123376,12,3,21582.998416901
1753123376,12,2,6559.601356506
1753123377,12,2,6560.820737839
1753123377,12,3,21586.514915466
1753123378,12,3,21590.02286911
1753123378,12,2,6561.590144157
1753123379,12,2,6561.785992622
1753123379,12,3,21593.050739288
1753123380,12,2,6562.523594856
1753123380,12,3,21593.711811066
1753123381,12,2,6563.2340765
1753123381,12,3,21596.794502258
1753123382,12,2,6563.954492569
1753123382,12,3,21597.536586761
1753123383,12,3,21600.054813385
1753123383,12,2,6563.6179533
1753123384,12,3,21604.364845276
1753123384,12,2,6565.174513817
1753123385,12,3,21605.103572845
1753123385,12,2,6565.267167091
1753123386,12,2,6566.005522728
1753123386,12,3,21606.429031372
1753123387,12,2,6566.940653801
1753123387,12,3,21611.123722076
1753123388,12,2,6567.227493286
1753123388,12,3,21611.65064621
1753123389,12,3,21613.561477661
1753123389,12,2,6567.922242165
1753123390,12,2,6568.248494148
1753123390,12,3,21616.298080444
1753123391,12,3,21617.964492798
1753123391,12,2,6569.058522224
1753123392,12,2,6569.293367386
1753123392,12,3,21620.760059357
1753123393,12,2,6570.651165962
1753123393,12,3,21624.704257965
1753123394,12,3,21627.073402405
1753123394,12,2,6571.449966431
1753123395,12,3,21627.831718445
1753123395,12,2,6571.753288269
1753123396,12,2,6572.542023659
1753123396,12,3,21628.326900482
1753123397,12,2,6572.781080246
1753123397,12,3,21631.836357117
1753123398,12,2,6573.3937006
1753123398,12,3,21634.485572815
1753123399,12,3,21637.164199829
1753123399,12,2,6574.068518639
1753123400,12,3,21640.468471527
1753123400,12,2,6575.56692791
1753123401,12,3,21643.803077698
1753123401,12,2,6575.908261299
1753123402,12,2,6576.447257042
1753123402,12,3,21646.405948639
1753123403,12,2,6576.5440979
1753123403,12,3,21646.609172821
1753123404,12,3,21648.10982132
1753123404,12,2,6576.952570915
1753123405,12,3,21651.80840683
1753123405,12,2,6577.82549572
1753123406,12,2,6578.715120316
1753123406,12,3,21654.490039825
1753123407,12,2,6579.420412064
1753123407,12,3,21656.902477264
1753123408,12,2,6579.954628944
1753123408,12,3,21659.856380463
1753123409,12,3,21661.910533905
1753123409,12,2,6580.430091858
1753123410,12,2,6581.053830147
1753123410,12,3,21664.675388336
1753123411,12,2,6581.469953537
1753123411,12,3,21665.623069763
1753123412,12,2,6581.490563393
1753123412,12,3,21667.875591278
1753123413,12,3,21669.715415955
1753123413,12,2,6582.574103355
1753123414,12,2,6583.057499886
1753123414,12,3,21670.905879974
1753123415,12,2,6584.191960335
1753123415,12,3,21670.816673279
1753123416,12,2,6584.232827187
1753123416,12,3,21672.210147858
1753123417,12,3,21676.367206573
1753123417,12,2,6585.452217102
1753123418,12,2,6585.575959206
1753123418,12,3,21681.34967804
1753123419,12,2,6586.484066963
1753123419,12,3,21684.314945221
1753123420,12,3,21686.345249176
1753123420,12,2,6587.153911591
1753123421,12,3,21687.526256561
1753123421,12,2,6587.537342072
1753123422,12,2,6588.159578323
1753123422,12,3,21690.798423767
1753123423,12,3,21692.356513977
1753123423,12,2,6588.703626633
1753123424,12,2,6589.039347649
1753123424,12,3,21694.739551544
1753123425,12,2,6589.583083153
1753123425,12,3,21696.18932724
1753123426,12,2,6590.116150856
1753123426,12,3,21699.000762939
1753123427,12,2,6590.821469307
1753123427,12,3,21700.650604248
1753123428,12,2,6592.000972748
1753123428,12,3,21703.810245514
1753123429,12,2,6592.440693855
1753123429,12,3,21707.580711365
1753123430,12,2,6593.171257973
1753123430,12,3,21709.550178528
1753123431,12,3,21712.268718719
1753123431,12,2,6593.603512764
1753123432,12,3,21713.318721771
1753123432,12,2,6594.351463318
1753123433,12,3,21716.025367737
1753123433,12,2,6594.944153786
1753123434,12,3,21718.998558044
1753123434,12,2,6595.569496155
1753123435,12,2,6596.363380432
1753123435,12,3,21722.0390625
1753123436,12,2,6597.524259567
1753123436,12,3,21723.712291718
1753123437,12,3,21726.863651276
1753123437,12,2,6598.064381599
1753123438,12,2,6598.584832191
1753123438,12,3,21730.454200745
1753123439,12,2,6599.11016655
1753123439,12,3,21732.228580475
1753123440,12,2,6599.142098427
1753123440,12,3,21732.805957794
1753123441,12,3,21734.034229279
1753123441,12,2,6599.760418892
1753123442,12,2,6600.254378319
1753123442,12,3,21736.997123718
1753123443,12,3,21739.188861847
1753123443,12,2,6600.679619789
1753123444,12,2,6601.773352623
1753123444,12,3,21742.708641052
1753123445,12,3,21746.14913559
1753123445,12,2,6601.837237358
1753123446,12,2,6602.786696434
1753123446,12,3,21746.597385406
1753123447,12,2,6603.387828827
1753123447,12,3,21749.703777313
1753123448,12,2,6603.766478539
1753123448,12,3,21751.364849091
1753123449,12,3,21754.035167694
1753123449,12,2,6604.768698692
1753123450,12,2,6605.121443748
1753123450,12,3,21755.725292206
1753123451,12,2,6605.55556488
1753123451,12,3,21756.994861603
1753123452,12,3,21760.830348969
1753123452,12,2,6606.427616119
1753123453,12,3,21762.818035126
1753123453,12,2,6606.813181877
1753123454,12,2,6607.379671097
1753123454,12,3,21764.627071381
1753123455,12,3,21765.693157196
1753123455,12,2,6607.831032753
1753123456,12,2,6608.657100677
1753123456,12,3,21768.351028442
1753123457,12,2,6609.162325859
1753123457,12,3,21771.488201141
1753123458,12,2,6609.536121368
1753123458,12,3,21775.097133636
1753123459,12,2,6610.997644424
1753123459,12,3,21776.275020599
1753123460,12,2,6611.080150604
1753123460,12,3,21778.360183716
1753123461,12,2,6612.157028198
1753123461,12,3,21781.900215149
1753123462,12,2,6612.364574432
1753123462,12,3,21783.836765289
1753123463,12,3,21787.002735138
1753123463,12,2,6613.526975632
1753123464,12,3,21788.408718109
1753123464,12,2,6613.896461487
1753123465,12,3,21790.48589325
1753123465,12,2,6614.544984818
1753123466,12,3,21793.435230255
1753123466,12,2,6614.982912064
1753123467,12,2,6615.263566971
1753123467,12,3,21795.88640976
1753123468,12,3,21797.68082428
1753123468,12,2,6615.758869171
1753123469,12,3,21799.675849915
1753123469,12,2,6616.96896553
1753123470,12,2,6617.617361069
1753123470,12,3,21802.65417099
1753123471,12,3,21805.464492798
1753123471,12,2,6618.047439575
1753123472,12,2,6618.539908409
1753123472,12,3,21807.388278961
1753123473,12,2,6619.716822624
1753123473,12,3,21810.557807922
1753123474,12,2,6619.849775314
1753123474,12,3,21812.662181854
1753123475,12,2,6620.380447388
1753123475,12,3,21811.986858368
1753123476,12,3,21815.489372253
1753123476,12,2,6621.789494514
1753123477,12,2,6621.810014725
1753123477,12,3,21819.284072876
1753123478,12,2,6622.50620079
1753123478,12,3,21821.804821014
1753123479,12,2,6622.885935783
1753123479,12,3,21824.42016983
1753123480,12,3,21825.335227966
1753123480,12,2,6623.267726898
1753123481,12,2,6624.534790993
1753123481,12,3,21827.910354614
1753123482,12,2,6624.253736496
1753123482,12,3,21829.45148468
1753123483,12,3,21831.276615143
1753123483,12,2,6625.382265091
1753123484,12,3,21833.083652496
1753123484,12,2,6626.317575455
1753123485,12,2,6626.520857811
1753123485,12,3,21836.315727234
1753123486,12,3,21838.780910492
1753123486,12,2,6626.967255592
1753123487,12,2,6627.752235413
1753123487,12,3,21841.939540863
1753123488,12,3,21844.571933746
1753123488,12,2,6628.70130825
1753123489,12,2,6629.780561447
1753123489,12,3,21846.358528137
1753123490,12,2,6629.680804253
1753123490,12,3,21849.203544617
1753123491,12,2,6630.455058098
1753123491,12,3,21850.943977356
1753123492,12,2,6631.639779091
1753123492,12,3,21856.248310089
1753123493,12,2,6631.932847023
1753123493,12,3,21860.988792419
1753123494,12,2,6632.63323307
1753123494,12,3,21862.623157501
1753123494,37,2,6404338.21409451
1753123495,12,2,6632.165387154
1753123495,12,3,21858.393035889
1753123496,12,3,21856.535980225
1753123496,12,2,6633.444119453
1753123497,12,3,21860.642250061
1753123497,12,2,6633.507077217
1753123498,12,2,6634.776848793
1753123498,12,3,21868.958316803
1753123499,12,2,6634.893082619
1753123499,12,3,21869.578895569
1753123500,12,3,21869.153560638
1753123500,12,2,6635.503390312
1753123501,12,2,6636.365038872
1753123501,12,3,21872.714950562
1753123502,12,2,6636.904722214
1753123502,12,3,21875.197040558
1753123503,12,2,6638.309614182
1753123503,12,3,21879.135429382
1753123504,12,3,21882.293029785
1753123504,12,2,6638.861784935
1753123505,12,2,6639.217346191
1753123505,12,3,21884.11567688
1753123506,12,3,21882.509506226
1753123506,12,2,6638.003176689
1753123507,12,2,6639.455299377
1753123507,12,3,21885.640789032
1753123508,12,2,6640.956943512
1753123508,12,3,21889.481594086
1753123509,12,2,6640.961863518
1753123509,12,3,21890.986335754
1753123510,12,2,6641.949185371
1753123510,12,3,21894.973690033
1753123511,12,3,21898.322811127
1753123511,12,2,6642.712738991
1753123512,12,3,21900.161735535
1753123512,12,2,6643.123988152
1753123513,12,3,21903.298229218
1753123513,12,2,6643.863339424
1753123514,12,3,21905.109321594
1753123514,12,2,6644.691303253
1753123515,12,3,21905.943008423
1753123515,12,2,6644.88034153
1753123516,12,3,21910.933357239
1753123516,12,2,6645.955773354
1753123517,12,3,21912.586872101
1753123517,12,2,6646.475021362
1753123518,12,2,6646.727800369
1753123518,12,3,21914.079925537
1753123519,12,3,21916.620105743
1753123519,12,2,6647.447896004
1753123520,12,2,6648.181800842
1753123520,12,3,21921.89503479
1753123521,12,3,21924.363208771
1753123521,12,2,6649.558890343
1753123522,12,3,21924.89099884
1753123522,12,2,6649.350183487
1753123523,12,2,6649.94170475
1753123523,12,3,21925.90858078
1753123524,12,2,6650.876777649
1753123524,12,3,21928.773715973
1753123525,12,2,6650.705077171
1753123525,12,3,21930.208740234
1753123526,12,2,6651.79447937
1753123526,12,3,21932.600063324
1753123527,12,3,21933.583332062
1753123527,12,2,6652.131081581
1753123528,12,3,21937.098812103
1753123528,12,2,6652.941250801
1753123529,12,2,6653.626160622
1753123529,12,3,21939.599552155
1753123530,12,3,21942.051303864
1753123530,12,2,6654.19040966
1753123531,12,3,21945.752414703
1753123531,12,2,6655.031931877
1753123532,12,3,21948.049106598
1753123532,12,2,6655.212339401
1753123533,12,3,21949.900875092
1753123533,12,2,6656.223175049
1753123534,12,2,6657.009244919
1753123534,12,3,21953.032894135
1753123535,12,3,21955.194824219
1753123535,12,2,6657.675332069
1753123536,12,2,6658.37266922
1753123536,12,3,21958.346248627
1753123537,12,3,21959.512901306
1753123537,12,2,6658.681185722
1753123538,12,3,21961.279533386
1753123538,12,2,6659.525345802
1753123539,12,2,6660.413742065
1753123539,12,3,21965.370986938
1753123540,12,3,21966.948055267
1753123540,12,2,6660.581629753
1753123541,12,2,6660.93698597
1753123541,12,3,21966.900341034
1753123542,12,2,6662.388093948
1753123542,12,3,21967.015216827
1753123543,12,2,6662.909007072
1753123543,12,3,21971.895599365
1753123544,12,3,21977.268360138
1753123544,12,2,6663.413590431
1753123545,12,3,21978.38306427
1753123545,12,2,6663.918162346
1753123546,12,3,21981.738769531
1753123546,12,2,6664.885120392
1753123547,12,3,21983.400905609
1753123547,12,2,6665.36694622
1753123548,12,3,21985.745300293
1753123548,12,2,6665.676595688
1753123549,12,2,6666.341038704
1753123549,12,3,21988.249847412
1753123550,12,3,21990.236042023
1753123550,12,2,6667.251939774
1753123551,12,2,6667.622681618
1753123551,12,3,21991.732597351
1753123552,12,3,21996.216815948
1753123552,12,2,6668.562332153
1753123553,12,3,21999.50976944
1753123553,12,2,6669.592576027
1753123554,12,2,6669.384028435
1753123554,12,3,21999.636650085
1753123555,12,2,6670.522843361
1753123555,12,3,22003.478801727
1753123556,12,2,6671.572725296
1753123556,12,3,22006.755657196
1753123557,12,2,6671.748968124
1753123557,12,3,22009.294967651
1753123558,12,3,22010.415699005
1753123558,12,2,6672.565135002
1753123559,12,3,22013.729686737
1753123559,12,2,6672.998389244
1753123560,12,2,6673.578093529
1753123560,12,3,22016.815799713
1753123561,12,3,22017.414276123
1753123561,12,2,6673.96786499
1753123562,12,3,22019.735485077
1753123562,12,2,6674.425965309
1753123563,12,2,6674.569448471
1753123563,12,3,22020.775936127
1753123564,12,3,22024.292007446
1753123564,12,2,6676.049497604
1753123565,12,2,6676.579648972
1753123565,12,3,22026.264724731
1753123566,12,2,6676.823019981
1753123566,12,3,22027.120449066
1753123567,12,2,6677.540021896
1753123567,12,3,22027.723140717
1753123568,12,3,22031.943603516
1753123568,12,2,6678.673614502
1753123569,12,2,6679.049557686
1753123569,12,3,22036.724277496
1753123570,12,3,22036.88444519
1753123570,12,2,6678.776890755
1753123571,12,2,6680.26248455
1753123571,12,3,22040.096305847
1753123572,12,3,22042.240318298
1753123572,12,2,6680.286137581
1753123573,12,2,6681.630641937
1753123573,12,3,22045.878799438
1753123574,12,2,6681.738987923
1753123574,12,3,22049.667350769
1753123575,12,2,6682.741627693
1753123575,12,3,22050.044803619
1753123576,12,3,22052.908401489
1753123576,12,2,6682.914538383
1753123577,12,3,22056.022258759
1753123577,12,2,6684.126873016
1753123578,12,2,6684.410430908
1753123578,12,3,22056.298164368
1753123579,12,3,22060.357875824
1753123579,12,2,6685.524046898
1753123580,12,3,22063.412467957
1753123580,12,2,6686.162561417
1753123581,12,2,6686.317164421
1753123581,12,3,22065.836074829
1753123582,12,3,22065.198196411
1753123582,12,2,6686.598539352
1753123583,12,2,6687.540678978
1753123583,12,3,22068.58807373
1753123584,12,2,6688.319642067
1753123584,12,3,22071.629993439
1753123585,12,2,6688.66415596
1753123585,12,3,22073.169765472
