source_id,ra,dec,phot_g_mean_mag,astrometric_excess_noise,x_true_equator,dgm_sector
3815628093700793472,166.74145719043304,5.398591593062341,13.539269,3.1563933,-10371.578513866201,Retrograde
3814421310969956608,171.82673247859609,6.34113530693973,13.623844,3.1094718,7621.237881762323,Prograde
3814080771603012864,171.0135693938025,5.406051078690839,14.887111,2.982609,4898.268685874228,Prograde
3913978137495361792,171.21305237015795,8.577682047162146,13.597467,2.973512,4987.916374753727,Prograde
3813204117238233984,172.64090967792868,4.873191357613499,12.557045,2.885282,10820.185573839022,Prograde
3816431252585118336,166.8189644966314,5.835165142080905,14.896058,2.840746,-10180.332355397077,Retrograde
3813539021607583232,170.34695641436568,4.42305691380865,14.741352,2.7932785,2708.582544232045,Prograde
3817829212900544512,170.45395450890942,7.729076215318374,11.475961,2.7426517,2441.2128227139683,Prograde
3813889353500686976,170.7174355466765,5.267620419210565,13.149864,2.6523707,3866.904049740606,Prograde
3811658547487099264,167.71094021921212,3.128310408088231,14.616964,2.57868,-6459.754423922468,Retrograde
3811925075977535232,169.93543715030464,3.6208921634592475,8.292888,2.5534947,1395.2227094962564,Prograde
3913710539557228160,171.43048839076982,7.755022108321961,11.113386,2.53943,5926.881321276248,Prograde
3817527637476137984,170.58571383583816,6.88710775007292,12.434055,2.495297,3077.7088217138926,Prograde
3816872259827288448,168.3541875200579,5.139857848454708,14.784633,2.460183,-4555.770944249652,Retrograde
3914129904459505920,171.40357548029985,8.897767871981111,12.884602,2.4406016,5606.05219166899,Prograde
3817752968640900352,169.5340730399588,7.283234044099251,14.993627,2.4064934,-759.4057386763125,Retrograde
3818597359211360000,168.82738337978176,7.87386680171094,14.602213,2.3330889,-3401.6734463128705,Retrograde
3814330532541593984,171.17777963759588,6.077521961683469,10.478293,2.315365,5353.274849091974,Prograde
3814823869664829696,166.73721598750865,3.9860797325848814,14.259394,2.300748,-10109.087676202042,Retrograde
3814046824181571328,171.70202898623427,5.462632886756194,12.608822,2.297061,7348.149937628908,Prograde
3818080382588055808,168.30503133379065,6.930691719443087,14.805908,2.2668483,-5083.504059532896,Retrograde
3817675693589291776,169.49978371479378,7.068896540291595,14.084659,2.2652543,-839.846692065934,Retrograde
3812584164479064704,170.72397814412545,3.1264280314205326,13.827599,2.2600753,4311.176960236435,Prograde
3818627694564920448,168.6981563303021,8.267941475414851,11.747652,2.1885257,-3941.0767902205625,Retrograde
3910321127461851520,172.59342567003844,6.325633173757819,14.342696,2.1753688,10364.946251846743,Prograde
3914034865423160960,170.68284722053204,8.684786377634214,14.529351,2.1674101,3071.5645355372794,Prograde
3816837384692926080,169.051508327164,5.166099331117364,13.480262,2.157097,-2068.250062425449,Retrograde
3817075909996370944,169.51422175997166,6.3958977567756605,11.721334,2.1525211,-655.9470984793078,Retrograde
3811699603079172864,167.38785386885306,3.049311621573368,12.483694,2.1474383,-7599.147153073408,Retrograde
3812178852709503360,168.49000563728237,3.8787912903629795,11.236368,2.1090891,-3822.385790648437,Retrograde
3812107388749695488,167.5629553942431,3.611801335475133,14.749135,2.092529,-7083.786469454019,Retrograde
3818730297039244160,169.2322719658385,8.573098463791728,14.6427355,2.0901446,-2091.782841636776,Retrograde
3817186513994294016,167.74868930422573,6.227162212541126,13.639413,2.0603778,-6933.943175486967,Retrograde
3816441697945574528,166.9918941586528,6.0714341922936095,12.903108,2.0535274,-9608.611469567699,Retrograde
3818363678630820608,167.43603328642024,7.496926884008379,8.752966,2.0415108,-8301.171997138781,Retrograde
3914757691239232896,170.20687023765123,8.542283627297307,13.045691,2.0387993,1398.1237487511353,Prograde
3814376608950517504,170.86425686362722,6.133198028526055,8.589613,1.99303,4221.596091893873,Prograde
3818867323676016128,167.5110824204248,8.487163152007634,14.10927,1.925842,-8227.544157402926,Retrograde
3813728167672324224,169.17790653722025,4.505086590507442,12.456855,1.9254384,-1486.4879137576359,Retrograde
3812461637651848448,172.02702945008306,3.321322940334846,14.469128,1.9079474,8930.821934236134,Prograde
3813842826119088768,169.34035383255494,5.272841639838865,12.229837,1.8989565,-1056.7098609285304,Retrograde
3914828399285554048,169.90937752267018,8.87610089242546,12.966009,1.809639,269.07379619787025,Prograde
3818343475104635392,166.70986622765378,7.633209271712773,14.035607,1.7829171,-10923.754834130434,Retrograde
3813854821962919808,170.35670956410635,5.0024187224784455,14.401007,1.7656726,2629.5638845306303,Prograde
3913921924963185792,171.06011083153518,8.075816138435057,14.707632,1.7348086,4539.8533545558885,Prograde
3814306068407684352,171.28425418429865,5.828190940193808,14.857049,1.7242838,5782.894252643071,Prograde
3814148700805654528,172.01934641200364,5.626679447630351,14.763413,1.7201284,8450.203278166406,Prograde
3813223358691663104,172.16629443162338,4.765403266772397,14.89273,1.7185214,9144.788802931018,Prograde
3818934973705056640,168.46126371960094,8.671106875127203,12.343332,1.7091014,-4867.13395060789,Retrograde
3815590401067837568,167.54042748413744,5.362905244996468,13.774558,1.7002691,-7508.523214508485,Retrograde
3817784029844405376,169.43891487963296,7.67715905886199,13.769198,1.6752824,-1176.9952495786092,Retrograde
3811962214558995200,169.22785936411083,3.6812105052746245,12.98295,1.6582702,-1145.9780104173187,Retrograde
3815210451081123968,167.0097731689028,4.290273948386611,14.449036,1.635921,-9194.584872307667,Retrograde
3816963514996623360,169.1946708619668,5.634698247176645,13.179473,1.6254799,-1648.6044193492799,Retrograde
3814345616466717952,170.48054663098506,5.891133310049439,13.808356,1.6208918,2897.547295425608,Prograde
3816833398963207936,168.64094885147375,5.258456598549712,14.632963,1.608708,-3554.0115109936783,Retrograde
3812457445763766144,172.07429586607668,3.2588728691823188,12.66189,1.6000663,9112.058466439805,Prograde
3812562655282642176,172.0981327270754,3.823316854808341,13.8941555,1.5800744,9086.3165054884,Prograde
3813271084368244736,171.98198524015896,5.122996430337211,12.965554,1.5750577,8415.657003058437,Prograde
3910532405492603392,172.3018794241988,6.627893370853239,14.310974,1.5722243,9263.355899170474,Prograde
3817461632419608832,169.78402838291404,6.648382126141904,13.146631,1.5688807,258.88780911854633,Prograde
3817639267971151872,170.99784737803256,7.63649550008426,14.992034,1.5573659,4403.638645296558,Prograde
3817804267730456576,169.99884481440594,7.398212502852965,10.715301,1.553261,879.3906669396988,Prograde
3813457451589358976,170.08178275931877,4.115768716469697,14.456902,1.5443612,1821.0814471738772,Prograde
3815422102773900928,166.7404227275873,4.594339154899489,9.725911,1.5322356,-10217.187756190779,Retrograde
3814363071213806848,170.2837265880226,6.02926780479546,4.0547566,1.5199182,2166.8316481574593,Prograde
3811845704981888512,168.61974268117433,3.15602537972895,14.903143,1.5121361,-3216.549906402017,Retrograde
3913710543852038656,171.43031775066396,7.754998512517798,11.545282,1.4888456,5926.275980448974,Prograde
3815670150020547968,167.4247068383911,5.872490114104297,13.8925905,1.4809313,-8022.351233508573,Retrograde
3818839075675526912,168.31951122857603,8.592344608621197,12.418804,1.4760952,-5358.367768988927,Retrograde
3813907461082798848,170.57401528837707,5.446857387182545,14.620031,1.4679911,3318.994693091888,Prograde
3818244862655599360,166.9400210942154,6.982355077902367,14.336731,1.4516073,-9973.09559275451,Retrograde
3815133622706374784,167.22777453493626,3.916566904523053,14.218491,1.435716,-8341.847841394556,Retrograde
3815574453853702784,167.63728651426965,5.21843809684979,13.597669,1.4353997,-7133.888595708259,Retrograde
3818890241621502848,168.12173068859508,8.673003186707588,12.316479,1.4170694,-6081.219053502608,Retrograde
3814319915382252672,171.37059414871402,6.085563320141463,12.30005,1.4087213,6040.938927092385,Prograde
3913694360416147840,171.80857993374045,7.893722418570771,11.353416,1.3976921,7251.163176371882,Prograde
3813512049213594752,169.59389718681373,4.078136449542542,13.575317,1.3926202,84.45763865659455,Prograde
3814168079698162176,172.56603342964289,5.872763367257017,14.905629,1.3775629,10356.047290888584,Prograde
3812824717007275776,171.21247905872644,4.453139513972498,13.753498,1.3761374,5796.611389821047,Prograde
3818856019321843328,167.70599674342924,8.37711353310259,14.891863,1.374896,-7509.161324188497,Retrograde
3817457406172069888,169.48712318623183,6.583583166821448,12.335048,1.370249,-789.7076142852934,Retrograde
3815324319254207872,167.62289478582218,4.5490525026795146,13.010228,1.3693967,-7053.755633453789,Retrograde
3814804215894491904,166.84428091998222,3.77967617949855,12.927049,1.3680787,-9685.795925449593,Retrograde
3913645565291976704,171.74835884250024,7.607423296090968,11.969558,1.3649685,7092.1703894373995,Prograde
3812665047302352256,170.76772878431098,3.6555725939822565,13.936782,1.3317465,4363.55848821327,Prograde
3817460086230488704,169.6495306228185,6.697376847574738,10.540594,1.3249589,-231.52553941719736,Retrograde
3814326306293544576,170.93856599193865,6.000059898966435,9.939021,1.3191133,4513.39576537091,Prograde
3818718339850125952,168.92791317287882,8.26189409937704,14.764726,1.3179781,-3118.5873766801014,Retrograde
3811844536750086016,168.66400705303442,3.1167144504356363,14.395487,1.3073997,-3050.59300277674,Retrograde
3817391160596260992,170.12728739563838,6.338074257114856,14.926404,1.3035,1546.9151936977903,Prograde
3812104433811876096,167.54482671378008,3.508022889513727,13.908002,1.2955499,-7128.190885943694,Retrograde
3818462050561701632,167.3064790851049,7.980838150240356,14.974393,1.2800837,-8859.403605353731,Retrograde
3812655319201831552,170.3903114533096,3.471060887460748,12.648987,1.2722467,3050.6916643445093,Prograde
3817152046881049216,168.39283842002573,6.226993103894377,13.450205,1.2699339,-4631.30115290976,Retrograde
3817500802521374848,170.08809047602298,7.02423456629681,14.80994,1.2676728,1271.9241384995787,Prograde
3815346927962339840,167.40170521323864,4.823724063766015,14.962463,1.2632208,-7898.422394045293,Retrograde
3814249787155961728,172.4364532144292,6.42424333854056,11.400046,1.253945,9784.44098891098,Prograde
3817067938536547712,169.31321107951607,6.262830685985655,13.491276,1.2410905,-1348.3338364439321,Retrograde
3815243402070210304,167.19580821877153,4.594583728395365,11.036294,1.2410028,-8589.39127562087,Retrograde
3814006344113990528,171.51427996588347,5.060852387581752,12.311202,1.2361265,6755.98891268104,Prograde
3817065739513807744,169.22875306102702,6.188681616625941,14.441981,1.2294972,-1635.6666639864736,Retrograde
3814249580997770368,172.4374363217846,6.393187494532134,14.465929,1.2233961,9794.05977520855,Prograde
3812550182697918976,172.2697113016432,3.772702010446832,13.286267,1.1847605,9709.599314295036,Prograde
3913843275522081792,172.02046828001036,8.283358852380067,10.598897,1.1815026,7932.000994722056,Prograde
3813240263682924800,171.8808557852856,4.899121134244283,14.656514,1.1525494,8098.16066591615,Prograde
3815148912789652736,167.71542689595324,4.006573525933793,10.28643,1.1448952,-6616.3526947196215,Retrograde
3818517472819660160,168.7138884688851,7.580177452550402,11.304706,1.1305821,-3749.648920822794,Retrograde
3818482013569954944,167.3251352534774,8.157082921405044,13.716123,1.1291347,-8827.358011505139,Retrograde
3816823778236449792,168.43997980840354,5.049693948568917,10.782496,1.1201268,-4231.370240362929,Retrograde
3817656314696904960,169.7284131032611,6.839741496219888,14.442845,1.1134286,22.467824589779042,Prograde
3813865026806124160,170.07618734647295,5.018606622670204,11.958209,1.1085547,1623.6126515939422,Prograde
3812653261912900864,170.5882882255363,3.4861077647087426,12.565289,1.0986389,3755.431982104361,Prograde
3812806506345952640,171.312552562845,4.253925450155399,10.559466,1.0970502,6193.498010370015,Prograde
3817769255156890112,169.34015646356653,7.4229583420335965,13.166923,1.0822223,-1480.0550050994275,Retrograde
3812532315633649920,171.64425412134926,3.6440208429951286,12.956646,1.0761479,7499.10202232664,Prograde
3817861575478752000,169.75791174933522,7.645115082397854,12.216347,1.0533458,-30.393769386955512,Retrograde
3866964978796448384,167.7336650230142,9.028371237060972,14.761349,1.0480319,-7538.271914319264,Retrograde
3816947782532018176,169.35671081697225,5.56925656213841,14.612416,1.0448694,-1056.5044026723494,Retrograde
3813892475941089024,170.7305112194125,5.348451916305606,13.009284,1.0403036,3897.7563107717806,Prograde
